product_id,activity_product_id,brand_id,brand,name,category,subcategory,price,original_price,discount,stock,activity_stock,sell_num,activity_id,activity_type,catalog_id,sku
p15743579,504137637,31847,,BURBERRY博柏利之吻晶潤緞彩唇膏 3.3g,3016,2195,160,315,5.1,18,18,37,500022564,23,,
p15891087,504137638,31847,,Burberry 博柏利女神馥鬱香水50ML,3037,2352,590,1134,5.2,2,2,1,500022564,23,c85732853,
p15740184,504137639,31847,,BURBERRY博柏利紅粉戀歌女士淡香水 50mL/100mL,3037,2352,503,579,8.7,2,2,,500022564,23,,
p15828292,504137640,31847,,BURBERRY博柏利之吻液體絨霧啞光唇膏6ml,3016,2197,177,340,5.2,6,6,14,500022564,23,,
p15743675,504137641,31847,,BURBERRY博柏利先生英倫男士濃香水 50ml/100ml,3037,2351,517,626,8.3,2,2,4,500022564,23,,
p15890288,504137642,31847,,Burberry博柏利之吻倫敦臻霧啞光唇釉86  Darjeeling 6 ML,3016,2197,177,340,5.2,1,1,,500022564,23,c85731948,
p15890281,504137643,31847,,Burberry博柏利之吻絨霧啞光唇膏02 Cream Tea 6 ML,3016,2195,177,340,5.2,1,1,2,500022564,23,c85732351,
p15889829,504137644,31847,,"Burberry""博柏利高定香氛-沙漠玫瑰100ml",3037,2352,1014,1950,5.2,1,1,,500022564,23,c85732354,
p15889838,504137645,31847,,"Burberry""博柏利高定香氛-晨曦金霧100ml",3037,2352,1014,1950,5.2,1,1,,500022564,23,c85732366,
p15739929,504137646,31847,,BURBERRY  博柏利之吻啞光唇膏  3.3g,3016,2195,160,340,4.7,13,13,42,500022564,23,,
p15872385,504137647,31847,,BURBERRY博柏利卓越持妝遮瑕液8ml,3021,2220,149,315,4.7,3,3,9,500022564,23,,
p15890289,504137648,31847,,Burberry博柏利之吻絨霧啞光唇膏90  -6 ML,3016,2195,177,340,5.2,1,1,1,500022564,23,c85732365,
p15740984,504137649,31847,,BURBERRY博柏利倫敦女士濃香水  50mL/100mL,3037,2352,546,750,7.3,1,1,2,500022564,23,,
p15885153,504137650,31847,,Burberry博柏利英雄男士濃香精100ml,3037,2351,749,1440,5.2,1,1,1,500022564,23,c85725752,
p15885165,504137651,31847,,Burberry博柏利英雄男士濃香精50ml,3037,2351,718,1380,5.2,1,1,,500022564,23,c85725763,
p15915110,504137652,31847,,Burberry博柏利女士淡香水三件套禮盒套裝100ml+75ml+10ml,3037,1145,765,1700,4.5,1,1,2,500022564,23,c85759018,
p15914736,504137653,31847,,Burberry博柏利卓越持妝柔霧氣墊粉底液C20,3021,2201,281,540,5.2,0,0,3,500022564,23,c85758846,
p15737864,504137654,31847,,BURBERRY博柏利花與她果漾淡香水 50ml/100ml,3037,2352,405,860,4.7,2,2,7,500022564,23,,
p15915108,504137656,31847,,Burberry博柏利女神香水節日限定奢享騎士禮盒,3037,1145,572,1100,5.2,0,0,12,500022564,23,c85759017,
p15915117,504137657,31847,,Burberry博柏利英雄男士三件套禮品套裝,3037,1145,246,545,4.5,0,0,3,500022564,23,c85759025,
p15915114,504137658,31847,,Burberry博柏利花與她果漾淡香水節日限定騎士禮盒,3037,1145,428,950,4.5,0,0,3,500022564,23,c85759022,
p15914738,504137659,31847,,Burberry博柏利英雄男士淡香精雙人禮盒套裝,3037,1145,416,800,5.2,0,0,6,500022564,23,c85759019,
p15915116,504137660,31847,,Burberry博柏利英雄男士淡香水節日限定騎士禮盒,3037,1145,364,700,5.2,0,0,6,500022564,23,c85759024,
p15868250,504137661,31885,,CLARINS嬌韻詩植萃精油護唇膏,3022,1098,144,240,6.0,4,4,78,500022564,23,,
p15866261,504137662,31885,,CLARINS嬌韻詩輕透隔離防曬乳（自然色）雙瓶裝50ml*2,3022,1092,576,960,6.0,2,2,15,500022564,23,c85701316,
p15820477,504137663,31885,,CLARINS嬌韻詩活力之水 100ml,3022,1090,258,430,6.0,2,2,4,500022564,23,c85643048,
p15739003,504137664,31885,,CLARINS嬌韻詩緞光水漾精華粉底液 30ml,3021,2201,246,410,6.0,10,10,36,500022564,23,,
p15883539,504137665,31885,,Clarins嬌韻詩水漾精華粉底液-100.3N 30ml,3021,2201,246,410,6.0,1,1,2,500022564,23,c85724581,
p15883542,504137666,31885,,Clarins嬌韻詩水漾精華粉底液-100.5W 30ml,3021,2201,246,410,6.0,1,1,,500022564,23,c85724410,
p15884052,504137667,31885,,Clarins嬌韻詩絲滑持妝精華粉底液-100.4N 30ml,3021,2201,246,410,6.0,2,2,1,500022564,23,c85724409,
p15884051,504137668,31885,,Clarins嬌韻詩絲滑持妝精華粉底液-100C 30ml,3021,2201,246,410,6.0,1,1,,500022564,23,c85724408,
p15883541,504137669,31885,,Clarins嬌韻詩絲滑持妝精華粉底液-101W 30ml,3021,2201,246,410,6.0,2,2,1,500022564,23,c85724583,
p15786789,504137670,31885,,CLARINS嬌韻詩植萃凝亮護唇油 04 7ml,3022,1098,144,240,6.0,0,0,40,500022564,23,c85605973,
p15743775,504137671,31885,,CLARINS嬌韻詩男士超效保濕凝露 50ml,3022,1091,280,430,6.5,0,0,10,500022564,23,c85557155,
p15866264,504137672,31885,,CLARINS嬌韻詩曬後舒緩霜 150ML,3022,1093,195,300,6.5,0,0,5,500022564,23,c85700872,
p15883543,504137673,31885,,Clarins嬌韻詩水漾精華粉底液-103N 30ml,3021,2201,246,410,6.0,1,1,1,500022564,23,c85724411,
p15884050,504137674,31885,,Clarins嬌韻詩玫瑰面霜-50ML,3022,1093,748,1150,6.5,0,0,6,500022564,23,c85724407,
p15872194,504137675,31885,,CLARINS嬌韻詩4D濃黑翹長防水睫毛膏 8ml,3038,2203,156,260,6.0,1,1,4,500022564,23,c85709408,
p15921785,504137676,31885,,Clarins嬌韻詩黃金雙萃馬年限定套組,3022,1100,1400,2000,7.0,0,0,30,500022564,23,c85766247,
p15743234,504137677,10134,,GUCCI 古馳玩視不恭眼線膠筆,3038,2203,125,245,5.1,4,4,28,500022564,23,,
p15741120,504137678,10134,,[NEW 410] GUCCI  古馳傾色絲潤唇膏,3016,2195,183,375,4.9,11,11,45,500022564,23,,
p15739020,504137679,10134,,GUCCI 古馳仙之頌濃香水 100mL,3037,2352,1402,2850,4.9,3,3,10,500022564,23,c85551391,
p15743096,504137680,10134,,GUCCI 古馳傾色琉光唇膏 1.8g,3016,2195,176,375,4.7,7,7,61,500022564,23,,
p15887955,504137681,10134,,Gucci古馳傾色雲霧唇釉308 6.5ml,3016,2197,203,390,5.2,3,3,,500022564,23,c85730517,
p15900702,504137682,10134,,Gucci古馳閃亮唇膏色彩套裝（多色）100-毫升---1-8-克,3016,2195,743,1650,4.5,2,2,4,500022564,23,c85744362,
p15742416,504137683,10134,,GUCCI 古馳柔焦凝光粉餅,3021,2201,291,540,5.4,1,1,20,500022564,23,,
p15740940,504137684,10134,,GUCCI 古馳花悅夢意女士濃香水,3037,2352,461,1040,4.4,2,2,5,500022564,23,,
p15743126,504137685,10134,,GUCCI  古馳美妝傾色雕繪塑唇筆,3016,2196,125,240,5.2,1,1,4,500022564,23,,
p15797916,504137686,10134,,GUCCI 古馳傾色琉光唇膏308 1.8g,3016,2195,203,390,5.2,1,1,5,500022564,23,c85617946,
p15888389,504137687,10134,,Gucci古馳花悅慕意香型女士香氛100ml,3037,2352,864,1660,5.2,0,0,1,500022564,23,c85730454,
p15887951,504137688,10134,,Gucci古馳CHRYLS香水50ML-IV,3037,2352,609,1170,5.2,1,1,,500022564,23,c85730459,
p15867849,504137689,10134,,GUCCI古馳星鑽亮采高光粉餅,3021,2214,355,545,6.5,2,2,9,500022564,23,,
p15888392,504137690,10134,,Gucci古馳傾色雲霧唇釉啞光217 6.5ml,3016,2197,203,390,5.2,1,1,4,500022564,23,c85730458,
p15741096,504137691,10134,,GUCCI 古馳傾色華緞唇膏,3016,2195,176,375,4.7,9,9,24,500022564,23,,
p15741621,504137692,10134,,GUCCI 古馳傾色柔紗潤唇膏,3022,1098,183,375,4.9,4,4,18,500022564,23,,
p15839636,504137693,10134,,GUCCI 古馳煉金士花園花之頌芳濃香水 100ml,3037,2352,1853,2850,6.5,0,0,4,500022564,23,c85666445,
p15864413,504137694,10134,,GUCCI古馳綺夢香草蘭香型女士香水,3037,2352,676,1040,6.5,2,2,7,500022564,23,,
p15741094,504137695,10134,,GUCCI 古馳傾色絨霧唇膏,3016,2195,184,375,4.9,10,10,64,500022564,23,,
p15792914,504137696,10134,,GUCCI古馳罪愛燃情女士淡香精 50ml,3037,2352,480,1120,4.3,1,1,3,500022564,23,c85613310,
p15885146,504137697,10134,,Gucci古馳煉金士花園獅之心香水-100ML,3037,2352,1853,2850,6.5,0,0,2,500022564,23,c85726110,
p15809820,504137698,10134,,GUCCI古馳柔霧持妝粉底液 30ml,3021,2201,323,620,5.2,4,4,12,500022564,23,,
p15878318,504137699,10134,,Gucci 古馳罪愛傾心女士香水,3037,2352,529,1170,4.5,2,2,2,500022564,23,,
p15839628,504137700,10134,,GUCCI 古馳傾色絨霧唇膏3.5g,3016,2195,184,390,4.7,2,2,10,500022564,23,,
p15823781,504137701,10134,,GUCCI古馳Where my Heart Beats濃香水 100ml,3037,3204,1345,2850,4.7,0,0,3,500022564,23,c85645841,
p15830192,504137702,10134,,GUCCI古馳霧柔羊絨淨采遮瑕筆 8ml,3021,2220,188,360,5.2,3,3,10,500022564,23,,
p15901190,504137703,10134,,Gucci古馳花之舞女士淡香水三件套禮品套裝,3037,1145,720,1600,4.5,0,0,18,500022564,23,c85744361,
p15900698,504137704,10134,,Gucci古馳綺夢梔子香型女士淡香水三件套禮品套裝,3037,1145,338,750,4.5,0,0,18,500022564,23,c85744678,
p15914737,504137705,10134,,Gucci古馳傾色絨霧唇膏128,3016,2195,176,390,4.5,0,0,9,500022564,23,c85758847,
p15914734,504137706,10134,,Gucci古馳傾色絨霧唇膏126,3016,2195,176,390,4.5,0,0,9,500022564,23,c85758844,
p15914735,504137707,10134,,Gucci古馳傾色絨霧唇膏505,3016,2195,176,390,4.5,0,0,9,500022564,23,c85758845,
p15915115,504137708,10134,,Gucci古馳絲潤氣墊粉底液03,3021,2201,279,620,4.5,0,0,6,500022564,23,c85759023,
p15915111,504137709,10134,,Gucci古馳絲潤氣墊粉底液02,3021,2201,279,620,4.5,0,0,6,500022564,23,c85758849,
p15915118,504137710,10134,,Gucci古馳唇彩-新色-08,3016,2197,158,350,4.5,0,0,3,500022564,23,c85759026,
p15839500,504137711,10215,,sisley希思黎 亮膚潔面泡沫125ml 深層潔凈卸除彩妝,3022,1088,585,950,6.2,1,1,5,500022564,23,c85666756,
p15738160,504137712,10215,,sisley希思黎伊莎香氛潤體乳150ml,3028,2269,416,850,4.9,0,0,9,500022564,23,c85550489,
p15828371,504137713,10215,,sisley希思黎夢之境修伯特香水100ml,3037,2352,780,1280,6.1,0,0,3,500022564,23,c85652644,
p15821482,504137714,10215,,sisley希思黎煥白淡斑精華露-7ML,3022,1096,660,1250,5.3,0,0,22,500022564,23,c85644037,
p15738272,504137715,10215,,sisley希思黎植物淨顏平衡保濕乳 50ml,3022,1091,663,1100,6.0,0,0,3,500022564,23,c85550661,
p15742531,504137716,10215,,sisley希思黎漾澤美唇彩筆9號 2.5g,3016,2195,185,390,4.7,1,1,1,500022564,23,c85554801,
p15743087,504137717,10215,,sisley希思黎伊莎香水 100ml,3037,2352,1230,2150,5.7,1,1,,500022564,23,c85555940,
p15738199,504137718,10215,,sisley希思黎修活防曬乳SPF50+ 40ml,3022,1092,660,1500,4.4,0,0,1,500022564,23,c85550590,
p15877263,504137719,10215,,Sisley希思黎漾澤美唇彩筆6號 2.5g,3016,2195,185,390,4.7,1,1,,500022564,23,c85716538,
p15877265,504137720,10215,,Sisley希思黎漾澤眼影彩筆 1.5g,3038,2217,185,390,4.7,1,1,,500022564,23,,
p15892317,504137721,13105,,FRESH馥蕾詩紅茶凝時煥顏面膜-100ML,3022,1097,488,840,5.8,8,8,33,500022564,23,c85734694,
p15833280,504137722,13105,,fresh 馥蕾詩古源白松露眼部精華乳 15ml,3039,2812,883,1750,5.0,0,0,14,500022564,23,c85659724,
p15915326,504137723,13105,,FRESH馥蕾詩光采緊致修護三部曲,3022,1100,900,1500,6.0,0,0,1,500022564,23,c85759625,
p15741668,504137724,30992,,Kilian凱利安黑夜魅影濃香水 50ml,3037,2352,1582,2260,7.0,0,0,2,500022564,23,c85554468,
p15741760,504137725,30992,,Kilian凱利安天使之享香水 50ml,3037,2352,1320,1880,7.0,0,0,,500022564,23,c85554552,
p15800843,504137726,30992,,BY Kilian 凱利安濃情一刻香水  50ml,3037,1145,1334,2260,5.9,0,0,1,500022564,23,c85621395,
p15802024,504137727,30992,,By Kilian 凱利安金衣女人濃香水 50ml,3037,2352,1582,2260,7.0,0,0,,500022564,23,c85622266,
p15846575,504137728,31873,,ALBION健康水面膜N 14ml*8,3022,1097,175,250,7.0,0,0,300+,500022564,23,c85674717,
p15846583,504137729,31873,,ALBION賦活彈力輪廓緊致精華液S套裝,3022,1100,540,830,6.5,0,0,22,500022564,23,c85674465,
p15882036,504137730,31873,,ALBION 賦活潤白緊緻淨透精華液 WN 40ml,3022,1096,432,830,5.2,1,1,5,500022564,23,c85722272,
p15846576,504137731,31873,,ALBION賦活彈力緊致柔膚水S 200ml,3022,1090,302,580,5.2,1,1,2,500022564,23,c85674719,
p16038764,504137732,10169,,L’occitane歐舒丹甜扁桃味沐浴油500ml,3028,2268,243,405,6.0,0,0,100+,500022564,23,c85895914,
p15875288,504137733,31873,,Elegance極致定妝蜜粉餅8.8g(精巧盒裝版)【每日限購2件】,3021,2214,720,900,8.0,38,38,3000+,500022564,23,,
p15846146,504137734,31873,,Elegance粉撲 1pcs,3012,3143,40,50,8.0,32,32,200+,500022564,23,c85674709,
p15874901,504137735,31873,,Elegance極致定妝蜜粉餅27g【每日限購2件】,3021,2214,1080,1350,8.0,40,40,3000+,500022564,23,,
p15846144,504137736,31873,,Elegance持久剔透防曬調色乳30g,3021,2222,266,380,7.0,29,29,200+,500022564,23,,
p15875287,504137737,31873,,Elegance極致定妝蜜粉餅27g(補充裝)【每日限購2件】,3021,2214,976,1220,8.0,10,10,500+,500022564,23,,
p15875289,504137738,31873,,Elegance極致定妝蜜粉餅精巧盒装版装8.8g(補充裝)【每日限購2件】,3021,2214,648,810,8.0,15,15,300+,500022564,23,,
p15846163,504137739,31873,,ALBION健康化妝水 N 330ml,3022,1090,490,700,7.0,15,15,400+,500022564,23,c85674462,
p15846149,504137740,31873,,ALBION全物理性溫和輕透防曬乳 40g,3022,1092,189,290,6.5,7,7,100+,500022564,23,c85674711,
p15846160,504137741,31873,,ALBION雅思臻鉑恒亮再生柔膚水 200ml,3022,1090,644,990,6.5,3,3,3,500022564,23,c85674459,
p15895890,504137742,31009,,ALBION澳爾濱3D膠原瑩白緊緻滲透乳,3022,1091,377,580,6.5,0,0,12,500022564,23,c85739521,
p15882035,504137743,31873,,ALBION 3D膠原緊緻柔膚水200ml,3022,1090,377,580,6.5,3,3,14,500022564,23,c85722271,
p16069830,504137744,31847,,Burberry博柏利女神套組100ml+50ml EDP,3037,2352,1073,1650,6.5,3,3,1,500022564,23,c85937395,
p15900695,504137745,10089,,Burberry博柏利自然頰彩腮紅32,3021,2213,308,440,7.0,0,0,9,500022564,23,c85744673,
p15901187,504137746,10089,,Burberry博柏利自然頰彩腮紅66,3021,2213,308,440,7.0,0,0,4,500022564,23,c85744675,
p15740803,504137747,31847,,BURBERRY博柏利英倫格調男士淡香水 50mL/100mL,3037,2351,585,525,11.1,1,1,,500022564,23,,
p15798149,504137748,31847,,BURBERRY 博柏利駿勇之心濃香水 100ml,3037,2351,715,1100,6.5,1,1,,500022564,23,c85617936,
p16108838,504137749,31847,,Burberry博柏利女士淡香精100ml,3037,2352,1079,1660,6.5,1,1,,500022564,23,c85980274,
p16108836,504137750,31847,,Burberry博柏利女士淡香精50ml,3037,2352,761,1170,6.5,1,1,,500022564,23,c85980676,
p15901188,504137751,10089,,Burberry博柏利自然頰彩腮紅11,3021,2213,308,440,7.0,0,0,9,500022564,23,c85744676,
p15941391,504137752,31847,,Burberry博柏利英倫小姐水霧液體唇膏筆601 3ml,3016,2196,208,320,6.5,1,1,1,500022564,23,c85786206,
p15941556,504137753,31847,,Burberry博柏利英倫小姐水霧液體唇膏筆611 3ml,3016,2195,208,320,6.5,0,0,,500022564,23,c85786200,
p15941560,504137754,31847,,Burberry博柏利英倫小姐水霧液體唇膏筆656 3ml,3016,2196,208,320,6.5,1,1,4,500022564,23,c85786205,
p15941561,504137755,31847,,Burberry博柏利英倫小姐水霧液體唇膏筆93 3ml,3016,2196,208,320,6.5,1,1,,500022564,23,c85785762,
p16091946,504137756,31847,,Burberry博柏利卓越持妝柔霧粉底液W20 30ml,3021,2201,351,540,6.5,0,0,2,500022564,23,c85963706,
p16091952,504137757,31847,,Burberry博柏利卓越持妝柔霧粉底液W30 30ml,3021,2201,351,540,6.5,1,1,,500022564,23,c85963209,
p15864419,504137758,31847,,BURBERRY博柏利英倫小姐水漾唇膏,3016,2195,192,320,6.0,16,16,100+,500022564,23,,
p16095247,504137759,31847,,BURBERRY博柏利英倫小姐水漾唇膏604,3016,2195,228,350,6.5,1,1,,500022564,23,c85966616,
p16095259,504137760,31847,,BURBERRY博柏利英倫水漾唇膏634,3016,2195,228,350,6.5,1,1,1,500022564,23,c85966629,
p15900713,504137762,10089,,Burberry博柏利自然頰彩腮紅20,3021,2213,308,440,7.0,0,0,8,500022564,23,c85744691,
p15941559,504137763,31847,,Burberry博柏利英倫小姐水霧液體唇膏筆652,3016,2196,208,320,6.5,0,0,2,500022564,23,c85786203,
p15901185,504137764,10089,,Burberry博柏利自然頰彩腮紅40,3021,2213,308,440,7.0,0,0,5,500022564,23,c85744357,
p15941387,504137765,31847,,Burberry博柏利英倫小姐水霧液體唇膏筆620,3016,2196,208,320,6.5,0,0,,500022564,23,c85786201,
p15843157,504137766,31847,,BURBERRY博柏利經典四色眼影盤 4.7g,3038,2217,312,520,6.0,0,0,35,500022564,23,,
p15865826,504137767,31885,,CLARINS嬌韻詩雙萃煥活修護精華100ML,3022,1096,1300,1630,8.0,329,329,400+,500022564,23,c85700873,
p15886466,504137768,31885,,Clarins嬌韻詩雙萃煥活修護精華-輕盈版100ml,3022,1096,1300,1630,8.0,31,31,64,500022564,23,c85727524,
p15793252,504137769,31885,,CLARINS嬌韻詩三檀面部護理油 30ml,3028,2272,319,490,6.5,7,7,61,500022564,23,c85613300,
p15886471,504137770,31885,,Clarins嬌韻詩煥顏緊致彈力日霜50ML,3022,1093,559,860,6.5,16,16,26,500022564,23,c85727530,
p15793254,504137771,31885,,CLARINS嬌韻詩緊塑輕盈護理油 100ml,3028,2272,384,590,6.5,16,16,77,500022564,23,c85612762,
p15866263,504137772,31885,,CLARINS嬌韻詩雙萃煥活修護精華50ml,3022,1096,816,1020,8.0,8,8,52,500022564,23,c85700867,
p15793253,504137773,31885,,CLARINS嬌韻詩蓮花面部護理油 30ml,3028,2272,319,490,6.5,9,9,56,500022564,23,c85613301,
p15876397,504137774,31885,,CLARINS嬌韻詩淨澈泡沫潔面乳125ml,3022,1088,182,280,6.5,10,10,21,500022564,23,c85715627,
p15739172,504137775,31885,,CLARINS嬌韻詩呵護潤手霜 100ml,3028,2264,163,250,6.5,9,9,32,500022564,23,c85551588,
p15922066,504137776,31885,,Clarins嬌韻詩煥顏彈力緊塑護膚套組200ml+50ml+50ml,3022,1100,1226,1885,6.5,17,17,55,500022564,23,c85766248,
p15770464,504137777,31885,,CLARINS嬌韻詩花樣年華精華水 200ml,3022,1090,397,610,6.5,5,5,28,500022564,23,c85588808,
p15743038,504137778,31885,,CLARINS嬌韻詩男士煥能保濕面霜 50ml,3022,1093,280,430,6.5,3,3,16,500022564,23,c85556380,
p15891800,504137779,31885,,Clarins嬌韻詩煥顏緊致日夜保養套組(50ML*2),3022,1100,1014,1560,6.5,8,8,28,500022564,23,c85734687,
p15948968,504137780,31885,,Clarins嬌韻詩輕透養膚防曬乳（自然色）50ml,3022,1092,358,550,6.5,5,5,5,500022564,23,c85794210,
p15886462,504137781,31885,,Clarins嬌韻詩煥顏緊致彈力日霜（滋潤型）50ML,3022,1093,516,860,6.0,5,5,16,500022564,23,c85727419,
p15875971,504137782,31885,,CLARINS嬌韻詩舒潤保濕泡沫潔面乳125ml,3022,1088,182,280,6.5,6,6,22,500022564,23,c85715417,
p15948974,504137783,31885,,Clarins嬌韻詩輕透養膚防曬乳（自然色）雙瓶裝50ml*2,3022,1092,624,960,6.5,6,6,2,500022564,23,c85794000,
p15948956,504137784,31885,,Clarins嬌韻詩勻淨煥白淡斑套裝200ml+50ml+100ml,3022,1100,1105,1700,6.5,3,3,8,500022564,23,c85794197,
p15872187,504137785,31885,,CLARINS嬌韻詩青春賦活透亮精華水 200ml,3022,1090,247,380,6.5,10,10,54,500022564,23,c85708991,
p15742445,504137786,31885,,CLARINS嬌韻詩乳木果保濕身體乳 200ml,3028,2269,280,430,6.5,3,3,17,500022564,23,c85556246,
p15897680,504137787,10101,,Clarins嬌韻詩舒潤磨砂膏50ML,3028,1109,202,310,6.5,4,4,4,500022564,23,c85740993,
p15863597,504137788,31885,,CLARINS嬌韻詩多維塑顏煥采晚霜（滋潤型）50ML,3022,1093,813,1250,6.5,2,2,14,500022564,23,c85698746,
p15865817,504137789,31885,,CLARINS嬌韻詩舒緩化妝水 400ML,3022,1090,286,440,6.5,5,5,16,500022564,23,c85700859,
p15871743,504137790,31885,,CLARINS嬌韻詩淨透化妝水 400ml,3022,1090,286,440,6.5,5,5,15,500022564,23,c85708996,
p15897677,504137791,10101,,Clarins嬌韻詩植物精油芳香沐浴露-200ML,3028,2268,169,260,6.5,3,3,11,500022564,23,c85741236,
p15864631,504137792,31885,,CLARINS嬌韻詩多維塑顏煥采日霜+晚霜套裝50ml*2,3022,1100,1404,2160,6.5,5,5,18,500022564,23,c85697828,
p15885935,504137793,31885,,Clarins嬌韻詩煥顏緊致彈力晚霜50ML,3022,1093,572,880,6.5,3,3,24,500022564,23,c85727528,
p15894223,504137794,31885,,CLARINS MEN-深層磨砂潔面膏125ml,3022,1088,176,270,6.5,6,6,9,500022564,23,c85736808,
p15828766,504137795,31885,,CLARINS嬌韻詩花樣年華身體緊致修形護理霜200ml,3028,2269,514,790,6.5,8,8,27,500022564,23,c85652648,
p16092554,504137796,31885,,CLARINS娇韵诗青春赋活透亮精华水 200ML,3022,1096,247,380,6.5,1,1,6,500022564,23,c85963815,
p16092420,504137797,31885,,CLARINS娇韵诗匀净焕白淡斑柔肤水乳液双件套200ml+100ml,3022,1100,553,850,6.5,1,1,6,500022564,23,c85963302,
p15820485,504137798,31885,,CLARINS嬌韻詩透亮煥白淡斑柔膚霜 50ml,3022,1093,442,680,6.5,1,1,21,500022564,23,c85643055,
p15894221,504137799,31885,,CLARINS嬌韻詩透亮煥白淡斑精華露150ml,3022,1096,423,650,6.5,2,2,8,500022564,23,c85737093,
p15851792,504137800,31885,,CLARINS嬌韻詩多維塑顏煥采晚霜 50ml,3022,1093,813,1250,6.5,2,2,10,500022564,23,c85681458,
p15851790,504137801,31885,,CLARINS嬌韻詩多維塑顏煥采日霜（滋潤型） 50ml,3022,1093,748,1150,6.5,3,3,14,500022564,23,c85681457,
p15885936,504137802,31885,,Clarins嬌韻詩雙萃煥活修護精華-輕盈版50ml,3022,1096,816,1020,8.0,7,7,43,500022564,23,c85727427,
p15793251,504137803,31885,,CLARINS嬌韻詩植萃炙色唇釉套裝7ml*3,3016,2197,416,640,6.5,0,0,36,500022564,23,c85613298,
p15893764,504137804,31885,,CLARINS嬌韻詩透亮煥白淡斑勻淨專研精華 50ML,3022,1096,663,1020,6.5,6,6,31,500022564,23,c85736794,
p15786784,504137805,31885,,CLARINS嬌韻詩花樣年華美頸霜 75ml,3022,1093,702,1080,6.5,1,1,3,500022564,23,c85606451,
p15865828,504137806,31885,,CLARINS嬌韻詩青春賦活日夜保養套組,3022,1100,819,1260,6.5,0,0,18,500022564,23,c85701320,
p15787220,504137807,31885,,CLARINS嬌韻詩男士活力潔面乳 125ml,3022,1088,176,270,6.5,3,3,17,500022564,23,c85606446,
p15893776,504137808,31885,,CLARINS嬌韻詩非凡之水女士香水-100ML,3037,2352,280,430,6.5,2,2,2,500022564,23,c85737092,
p15893775,504137809,31885,,CLARINS嬌韻詩歸根之水女士香水-100ML,3037,2352,280,430,6.5,1,1,2,500022564,23,c85736806,
p15893771,504137810,31885,,CLARINS嬌韻詩活力沐浴露-200ML,3028,2268,169,260,6.5,2,2,7,500022564,23,c85737089,
p15868251,504137811,31885,,CLARINS嬌韻詩沁潤奇肌保濕唇膏 15ML,3022,1098,156,240,6.5,3,3,20,500022564,23,c85703787,
p15948961,504137812,31885,,Clarins嬌韻詩勻淨煥白淡斑乳液100ml,3022,1091,377,580,6.5,3,3,5,500022564,23,c85793989,
p16081896,504137813,31885,,Clarins嬌韻詩保濕化妝水 400ML,3022,1090,286,440,6.5,0,0,6,500022564,23,c85952855,
p15893773,504137814,31885,,CLARINS嬌韻詩凝亮護唇油-10週年版7ml,3016,2195,156,240,6.5,0,0,19,500022564,23,c85736802,
p15770460,504137815,31885,,CLARINS嬌韻詩植萃凝亮護唇油 10 7ml,3016,2197,156,240,6.5,2,2,1,500022564,23,c85588803,
p15820710,504137816,31885,,CLARINS嬌韻詩男士須後舒緩爽膚水 100ml,3022,1090,208,320,6.5,1,1,9,500022564,23,c85643049,
p15913053,504137817,31885,,Clarins嬌韻詩瞬效豐盈唇蜜雙支裝12ml*2  (05+06),3016,2197,234,360,6.5,2,2,1,500022564,23,c85756678,
p15851480,504137818,31885,,CLARINS嬌韻詩沁潤奇肌保濕修護面膜 75ml,3022,1097,273,420,6.5,0,0,17,500022564,23,c85681453,
p15883540,504137819,31885,,Clarins嬌韻詩柔滑身體磨砂膏200ML,3028,1109,286,440,6.5,4,4,9,500022564,23,c85724582,
p15872190,504137820,31885,,CLARINS嬌韻詩多維塑顏煥采日霜 50ml,3022,1093,748,1150,6.5,0,0,5,500022564,23,c85709402,
p15820715,504137821,31885,,CLARINS嬌韻詩沁潤奇肌保濕滋潤面霜 50ml,3022,1093,332,510,6.5,4,4,27,500022564,23,c85643054,
p15886463,504137822,31885,,Clarins嬌韻詩瑩亮身體精華乳200ML,3022,1091,403,620,6.5,1,1,7,500022564,23,c85727420,
p15949224,504137823,31885,,Clarins嬌韻詩輕透養膚防曬乳（潤粉色）雙瓶裝50ml*2,3022,1092,624,960,6.5,3,3,29,500022564,23,c85793987,
p16092558,504137824,31885,,CLARINS娇韵诗植萃盈润护唇油双支装（#03、#09）,3022,1098,280,430,6.5,0,0,3,500022564,23,c85963303,
p16081894,504137825,31885,,Clarins嬌韻詩淨澈泡沫潔面乳 125ML,3022,1088,182,280,6.5,1,1,1,500022564,23,c85952854,
p16082388,504137826,31885,,Clarins嬌韻詩保濕化妝水 200ML,3022,1090,182,280,6.5,1,1,1,500022564,23,c85952857,
p15820478,504137827,31885,,CLARINS嬌韻詩沁潤奇肌保濕輕盈面霜 50ml,3022,1093,332,510,6.5,7,7,39,500022564,23,c85642761,
p15865820,504137828,31885,,CLARINS嬌韻詩緊致輕盈身體精華露,3028,2269,403,620,6.5,9,9,53,500022564,23,,
p15736281,504137829,31885,,CLARINS嬌韻詩男士煥能保濕凝露套裝50ml*2,3022,1091,488,750,6.5,0,0,27,500022564,23,c85548390,
p15885933,504137830,31885,,Clarins嬌韻詩煥顏緊致彈力晚霜（滋潤型）50ML,3022,1093,572,880,6.5,8,8,27,500022564,23,c85727527,
p15793258,504137831,31885,,CLARINS嬌韻詩柔潤乳 75ml,3022,1091,371,570,6.5,1,1,16,500022564,23,c85613305,
